Mass,Radius,Pressure,yR_value,Type
1.2861647677694206,7.899999999999876,230.0,1.682139865286134,1
1.3922860116271931,7.949999999999875,314.0,1.6883830388643626,1
1.4989648266286193,7.669999999999881,698.0,1.827389219365975,1
1.433316591558261,7.109999999999893,1499.0,2.0631291325434646,1
0.00474523964376,1.340000000000001,1.5,1.9943044987838727,1
0.108397274718138,3.769999999999964,13.0,1.9512914091478688,1
0.2217090997986584,4.759999999999943,23.0,1.9180241698392648,1
0.3340799459551452,5.429999999999929,33.0,1.8882312499427651,1
0.4395469456741403,5.919999999999918,43.0,1.8615858399443792,1
0.5454665417219774,6.3299999999999095,54.0,1.835555627591684,1
0.656801949400011,6.689999999999902,67.0,1.8087487764999344,1
0.7612111109972317,6.989999999999895,81.0,1.7841046613120823,1
0.8692432883869015,7.25999999999989,98.0,1.759274062512678,1
0.9745330348309412,7.479999999999885,118.0,1.736119094196786,1
1.0837318144486068,7.679999999999881,144.0,1.7140163457314508,1
1.1916083872458132,7.849999999999877,178.0,1.6957265382848423,1
1.301573133642791,7.969999999999874,228.0,1.6844544671875523,1
1.40881112721124,8.019999999999873,311.0,1.6909085951294975,1
1.516961286510062,7.739999999999879,691.0,1.8307558891404625,1
1.448967955647701,7.169999999999892,1499.0,2.07063675616452,1
0.0048576811908621,1.350000000000001,1.5,1.9943095323414533,1
0.1107521875021156,3.8099999999999623,13.0,1.951362239500972,1
0.2263351192993387,4.809999999999942,23.0,1.918150778470033,1
0.3296320292886007,5.429999999999929,32.0,1.891242454077555,1
0.4377910894826243,5.939999999999918,42.0,1.8643581647848948,1
0.5557980308837202,6.389999999999908,54.0,1.835877913028613,1
0.6606750311815172,6.739999999999901,66.0,1.8110826054062452,1
0.7676842505615671,7.039999999999894,80.0,1.7862608080697755,1
0.8782773202407352,7.309999999999889,97.0,1.7612800572258287,1
0.990737754479966,7.5499999999998835,118.0,1.7370170200584318,1
1.097332820250064,7.749999999999879,143.0,1.7158946497031402,1
1.2071750087227957,7.909999999999876,177.0,1.6976928721495923,1
1.317038918245054,8.029999999999873,226.0,1.6867924536839185,1
1.4254374190243717,8.089999999999872,308.0,1.69343711202528,1
1.5351821604252367,7.809999999999878,684.0,1.834083545539556,1
1.4648290248586906,7.22999999999989,1499.0,2.0781690104970494,1
0.0049710471428876,1.370000000000001,1.5,1.994316274200983,1
0.1131238458189884,3.849999999999962,13.0,1.9514462149731453,1
0.2309919111218617,4.859999999999941,23.0,1.918298529637493,1
0.3362049638320569,5.479999999999928,32.0,1.891448232670608,1
0.4462534791391987,5.9999999999999165,42.0,1.86463129152842,1
0.5567176837981174,6.419999999999908,53.0,1.838456739536435,1
0.672669226106933,6.7999999999999,66.0,1.8115366003011657,1
0.7812002043754219,7.109999999999893,80.0,1.7868345521655034,1
0.8871870111080555,7.369999999999887,96.0,1.763330777906672,1
1.002149850183209,7.609999999999882,117.0,1.73896271853022,1
1.1109273995722373,7.809999999999878,142.0,1.717811076264919,1
1.2227864896123308,7.979999999999874,176.0,1.6996928583850075,1
1.3325308807528382,8.099999999999872,224.0,1.6891497602468617,1
1.4430950635395332,8.14999999999987,306.0,1.6961750234007735,1
1.553605346837304,7.869999999999877,678.0,1.8377698723924376,1
1.4808838189911449,7.279999999999889,1499.0,2.085716856351075,1
0.0050851282396159,1.390000000000001,1.5,1.9943246910651995,1
0.1155079674352081,3.889999999999961,13.0,1.9515430299733465,1
0.22355139848815,4.8299999999999415,22.0,1.9216125803567723,1
0.3428078910479802,5.539999999999926,32.0,1.8916803880213329,1
0.4547527017051539,6.059999999999915,42.0,1.864935989940422,1
0.5670057758871554,6.489999999999906,53.0,1.8388451322133987,1
0.6762113083235824,6.839999999999899,65.0,1.8139501220144283,1
0.7874393302041008,7.159999999999892,79.0,1.7890715653675044,1
0.9021375074241832,7.439999999999886,96.0,1.764099194010228,1
1.0134710949183658,7.679999999999881,116.0,1.7409478410379498,1
1.1244859814096202,7.879999999999876,141.0,1.719762825626328,1
1.2355497965580782,8.039999999999873,174.0,1.702106541622309,1
1.348017136128842,8.16999999999987,222.0,1.6915222369075154,1
1.4598559535587683,8.21999999999987,303.0,1.698696374292755,1
1.5722077327610309,7.939999999999875,672.0,1.841408318792978,1
1.4971157567676372,7.339999999999888,1499.0,2.0932714411573685,1
0.0051997117089291,1.400000000000001,1.5,1.9943347385883483,1
0.1179002144044892,3.92999999999996,13.0,1.951652295625295,1
0.2280196763195888,4.87999999999994,22.0,1.9217931974148952,1
0.3494291840947677,5.589999999999925,32.0,1.891938072881216,1
0.463274027777064,6.119999999999914,42.0,1.8652711973679352,1
0.56745073550421,6.509999999999906,52.0,1.8414972304012984,1
0.6881609220424078,6.909999999999897,65.0,1.8144740797283303,1
0.8009444847655677,7.21999999999989,79.0,1.7897204833632987,1
0.9108536311332848,7.489999999999885,95.0,1.7662259409933347,1
1.0246718460151922,7.739999999999879,115.0,1.7429698795200883,1
1.1379788174392584,7.939999999999875,140.0,1.7217469166950186,1
1.2511128822905186,8.109999999999872,173.0,1.7041593069132772,1
1.3634653095688498,8.229999999999869,220.0,1.6939056875517748,1
1.4776281249519947,8.289999999999868,301.0,1.7014257578318608,1
1.590965616133738,8.009999999999874,666.0,1.8449885466077511,1
1.5135077174820628,7.399999999999887,1499.0,2.1008241386926607,1
0.0053145829428164,1.420000000000001,1.5,1.994346362061184,1
0.1202962260235204,3.9699999999999593,13.0,1.951773545231244,1
0.2324935472363696,4.929999999999939,22.0,1.9219923846291551,1
0.343990400231097,5.589999999999925,31.0,1.895049012094901,1
0.4606606539407036,6.129999999999914,41.0,1.868159238868574,1
0.5776214815492628,6.579999999999904,52.0,1.841945227021764,1
0.6912786109493717,6.949999999999896,64.0,1.816959544064746,1
0.8068496766104355,7.269999999999889,78.0,1.7920300747322704,1
0.9193611356254542,7.5499999999998835,94.0,1.7683907013727065,1
1.0357225698129249,7.789999999999878,114.0,1.7450261599073702,1
1.1513761546676071,7.999999999999874,139.0,1.7237602179543734,1
1.2666310669799457,8.17999999999987,172.0,1.706234838768194,1
1.3808139485154345,8.299999999999867,219.0,1.6962248775264164,1
1.4954214169119835,8.359999999999866,299.0,1.704145035110717,1
1.60985499366159,8.079999999999872,661.0,1.8489274486686984,1
1.530042109032966,7.459999999999885,1499.0,2.1083665856673344,1
0.0054295272012633,1.430000000000001,1.5,1.994359497230792,1
0.1226916521566702,4.009999999999959,13.0,1.9519062407396104,1
0.2369650291783474,4.9699999999999385,22.0,1.9222092955744936,1
0.3504091821747189,5.639999999999924,31.0,1.89534586854971,1
0.4690039995404985,6.1899999999999125,41.0,1.868542901236768,1
0.5877828399539763,6.639999999999903,52.0,1.842424529810936,1
0.7031010564008576,7.009999999999895,64.0,1.8175455224327235,1
0.8202530294424012,7.339999999999888,78.0,1.7927453407221567,1
0.934194756057838,7.609999999999882,94.0,1.7692611360252597,1
1.046594019251077,7.849999999999877,113.0,1.7471138713516683,1
1.1646484110126138,8.069999999999872,138.0,1.7257994799155183,1
1.2820747373272403,8.239999999999869,171.0,1.7083292369775154,1
1.3961346859651589,8.369999999999866,217.0,1.6986186624879098,1
1.5132060307335171,8.429999999999865,297.0,1.7068482414291553,1
1.62885101718889,8.14999999999987,656.0,1.852800607715415,1
1.546700941605463,7.519999999999884,1499.0,2.1158907147486263,1
0.0519993932119556,4.40999999999995,1.5,1.98491125826003,1
0.2732067132248452,7.629999999999882,5.0,1.9516261585052428,1
0.4872906747576594,9.219999999999848,8.0,1.925749079369646,1
0.6976087616150419,10.349999999999824,11.0,1.9021653839506107,1
0.8958715498016973,11.209999999999804,14.0,1.8807267098016336,1
1.1369706725573858,12.079999999999789,18.0,1.8552278348464688,1
1.3510849143521615,12.739999999999773,22.0,1.832954718817112,1
1.5837679705737522,13.35999999999976,27.0,1.8091826784776128,1
1.818717442565878,13.899999999999748,33.0,1.7859082402647832,1
2.0137776650981505,14.29999999999974,39.0,1.7675781080378752,1
2.247785916925305,14.70999999999973,48.0,1.7478026054774085,1
2.4628163671348173,15.019999999999724,59.0,1.7336593241318952,1
2.676137228058939,12.759999999999772,1100.0,2.3738062684927588,1
2.8949550122210743,13.529999999999756,607.0,2.242288753765283,1
3.113522813940533,14.909999999999728,222.0,1.9045648127750965,1
3.01385387080468,14.069999999999744,419.0,2.123249049720603,1
0.0055443313092892,1.450000000000001,1.5,1.9943740712381888,1
0.1250821863296029,4.049999999999958,13.0,1.9520497800700272,1
0.2414262268282463,5.019999999999937,22.0,1.922442985696457,1
0.356812159297117,5.699999999999923,31.0,1.8956643536993047,1
0.477325960416918,6.249999999999911,41.0,1.8689524756452232,1
0.5874909597512623,6.659999999999902,51.0,1.8451621872727408,1
0.7057045724451748,7.049999999999894,63.0,1.820093790308,1
0.8257271149691658,7.379999999999887,77.0,1.795117773507147,1
0.9423505994667508,7.669999999999881,93.0,1.7714866033543994,1
1.0626929376234275,7.919999999999876,113.0,1.74821380723705,1
1.177766351210844,8.129999999999871,137.0,1.7278613685290785,1
1.2974145135648418,8.309999999999867,170.0,1.7104385478716817,1
1.4133697423628293,8.439999999999864,216.0,1.7009466449894457,1
1.5309520772349623,8.499999999999863,295.0,1.709529531156874,1
1.647928860574599,8.21999999999987,651.0,1.8565985009553068,1
1.5634659061216918,7.569999999999883,1499.0,2.123388783657404,1
0.0056587853186976,1.460000000000001,1.5,1.994390003649776,1
0.127463598007348,4.089999999999957,13.0,1.952203505129484,1
0.2458693894555644,5.069999999999936,22.0,1.922692424642563,1
0.3631883912124219,5.749999999999922,31.0,1.8960031155601935,1
0.485612555306862,6.29999999999991,41.0,1.8693862963115415,1
0.5974307564287069,6.719999999999901,51.0,1.8456891822437569,1
0.7173207107967943,7.109999999999893,63.0,1.82073255932696,1
0.8389406756241617,7.449999999999886,77.0,1.795889209835709,1
0.957011751355458,7.72999999999988,93.0,1.7724144739829628,1
1.0732374040146124,7.979999999999874,112.0,1.7503513160972877,1
1.1907012603455298,8.18999999999987,136.0,1.7299424989301613,1
1.3126214202905204,8.369999999999866,169.0,1.7125588019120548,1
1.430519051964868,8.499999999999863,215.0,1.7032750407268733,1
1.5486297328125944,8.559999999999862,293.0,1.7121832246668491,1
1.6670633890778517,8.279999999999868,646.0,1.8603119040487277,1
1.5803184565392918,7.629999999999882,1499.0,2.1308534001204733,1
0.0057726841074104,1.480000000000001,1.5,1.9944072075574133,1
0.1298317634948751,4.129999999999956,13.0,1.9523667103420408,1
0.2502869662354893,5.119999999999935,22.0,1.9229565093780825,1
0.3695272221966247,5.799999999999921,31.0,1.8963607097891189,1
0.481890246734393,6.30999999999991,40.0,1.8723585870480437,1
0.6073119120090266,6.7799999999999,51.0,1.846241362268748,1
0.7288691155355621,7.169999999999892,63.0,1.8213987288011173,1
0.8438916824333447,7.489999999999885,76.0,1.7983137348285432,1
0.964717326929932,7.779999999999879,92.0,1.7746890606450425,1
1.0835207418138617,8.029999999999873,111.0,1.7525110528388042,1
1.2078123695054306,8.259999999999868,136.0,1.7313447122741688,1
1.3276670537897204,8.439999999999864,168.0,1.71468605052693,1
1.445441035357211,8.569999999999862,213.0,1.705651528418482,1
1.5662093959344896,8.62999999999986,291.0,1.7148038527617495,1
1.686229827086282,8.349999999999866,642.0,1.8643839511426687,1
1.597239894921579,7.68999999999988,1499.0,2.138277542488755,1
0.0058858288816336,1.490000000000001,1.5,1.994425590727548,1
0.1321826949511972,4.169999999999956,13.0,1.9525386515063268,1
0.2546716582072778,5.159999999999934,22.0,1.9232340777941237,1
0.3758183530687409,5.84999999999992,31.0,1.8967356171921788,1
0.4898888736809841,6.369999999999909,40.0,1.8728254970515208,1
0.6171188697777978,6.839999999999899,51.0,1.8468165665110807,1
0.7306624135115836,7.199999999999891,62.0,1.8240149817173923,1
0.8568327677513591,7.5499999999998835,76.0,1.7991302649052918,1
0.9791155547555448,7.849999999999877,92.0,1.775662195892291,1
1.099250179906311,8.099999999999872,111.0,1.7536751290859929,1
1.220385576745093,8.319999999999867,135.0,1.7334529584241043,1
1.3425237434050166,8.499999999999863,167.0,1.7168164015570355,1
1.462301015626334,8.62999999999986,212.0,1.7079612129982975,1
1.5836618419473183,8.699999999999859,289.0,1.7173861978812663,1
1.7054030204099189,8.419999999999865,638.0,1.8683667222740088,1
1.6142114582265858,7.749999999999879,1499.0,2.14565457599088,1
0.005998028563596,1.500000000000001,1.5,1.9944450567700265,1
0.1345125670293491,4.209999999999955,13.0,1.9527185548033097,1
0.2450849300167068,5.119999999999935,21.0,1.926625640079529,1
0.3686813381621883,5.83999999999992,30.0,1.89992796846418,1
0.4978143181863921,6.419999999999908,40.0,1.8733108347873777,1
0.6156920513909123,6.859999999999898,50.0,1.849629510651416,1
0.7418968464953364,7.25999999999989,62.0,1.824718722056751,1
0.861176160843214,7.589999999999883,75.0,1.801595585638031,1
0.9862791948811026,7.899999999999876,91.0,1.777973810344595,1
1.1090558373208286,8.14999999999987,110.0,1.7558652664974437,1
1.2326961178807143,8.379999999999866,134.0,1.7355700181139324,1
1.3571647046869608,8.559999999999862,166.0,1.7189460527349234,1
1.4789912653465944,8.699999999999859,211.0,1.7102577088217057,1
1.6020977495145274,8.759999999999858,288.0,1.7201885836951596,1
1.7245583500624992,8.479999999999864,634.0,1.8722522744228147,1
1.631214405683692,7.799999999999878,1499.0,2.152978264637767,1
0.006109101041583,1.5200000000000011,1.5,1.994465506304753,1
0.1368177408191344,4.239999999999954,13.0,1.9529056257620792,1
0.2491655382331297,5.159999999999934,21.0,1.9269144327510035,1
0.3746494405584602,5.889999999999919,30.0,1.900321577511309,1
0.5056548070699333,6.4699999999999065,40.0,1.8738126610541863,1
0.6251570606553458,6.919999999999897,50.0,1.8502339696936991,1
0.7530132594763319,7.319999999999888,62.0,1.8254421674404475,1
0.8737694278073944,7.659999999999881,75.0,1.80244570221318,1
1.0003312672162286,7.959999999999875,91.0,1.778979661485636,1
1.1244447084638516,8.21999999999987,110.0,1.7570584738691566,1
1.2493269282177444,8.439999999999864,134.0,1.7370054234782508,1
1.3715641822203646,8.61999999999986,165.0,1.721071322691195,1
1.4954856752109185,8.759999999999858,210.0,1.7125367272935292,1
1.619234587193415,8.829999999999856,286.0,1.722684489478349,1
1.7436717995720532,8.549999999999862,631.0,1.876503425823772,1
1.6482301056550137,7.859999999999877,1499.0,2.160242778901063,1
0.0062188742611153,1.5300000000000011,1.5,1.994486838106668,1
0.125271815609501,4.129999999999956,12.0,1.9564978593154387,1
0.2531960240319079,5.199999999999934,21.0,1.9272126625117243,1
0.3805441402984284,5.929999999999918,30.0,1.900727403519949,1
0.5133992311165697,6.529999999999905,40.0,1.874329012668721,1
0.6345070081779456,6.969999999999896,50.0,1.8508545214154213,1
0.7639963260401257,7.379999999999887,62.0,1.8261827271439128,1
0.8862143222563986,7.70999999999988,75.0,1.8033131360377268,1
1.0068703070394107,7.999999999999874,90.0,1.7813161892287197,1
1.1336836691973842,8.269999999999868,109.0,1.759266010753245,1
1.261129735309039,8.499999999999863,133.0,1.7391284027950678,1
1.3856975802532614,8.67999999999986,164.0,1.7231886790622244,1
1.511759168084832,8.819999999999856,209.0,1.714794190673007,1
1.6373401382054291,8.889999999999855,285.0,1.7254029813611111,1
1.76271943580685,8.60999999999986,628.0,1.880655044698258,1
1.665240120901268,7.919999999999876,1499.0,2.167442699358794,1
0.00632718716259,1.5400000000000011,1.5,1.9945089501986333,1
0.1273021977075924,4.169999999999956,12.0,1.9566826189190367,1
0.2571708081356406,5.239999999999933,21.0,1.927519113950193,1
0.3863574084550844,5.979999999999917,30.0,1.9011438426277032,1
0.5080895930983627,6.529999999999905,39.0,1.877350890736024,1
0.6437295072545556,7.029999999999895,50.0,1.8514888910380456,1
0.7645540241969206,7.4099999999998865,61.0,1.828847521705332,1
0.8896090931619225,7.749999999999879,74.0,1.8058126503454317,1
1.020502046860919,8.059999999999873,90.0,1.782342305207642,1
1.1486509418889606,8.329999999999867,109.0,1.7604748641315706,1
1.2726002053745007,8.549999999999862,132.0,1.741250371259749,1
1.399541579618469,8.739999999999858,163.0,1.725294763371909,1
1.52778781894378,8.889999999999855,208.0,1.7170262581001348,1
1.6552509721405846,8.959999999999853,284.0,1.7280761593948846,1
1.7816783607314222,8.67999999999986,625.0,1.8847006663211183,1
1.6822262912048185,7.969999999999874,1499.0,2.174573016549953,1
0.0064338904302092,1.5600000000000012,1.5,1.9945317408912693,1
0.1293015858457902,4.199999999999955,12.0,1.9568718086613324,1
0.261084727286304,5.289999999999932,21.0,1.927832578480711,1
0.3920818115415821,6.029999999999916,30.0,1.901569300776571,1
0.5154425086060548,6.579999999999904,39.0,1.877879391075448,1
0.6528130688672189,7.0799999999998935,50.0,1.8521348233322512,1
0.7751065174831071,7.459999999999885,61.0,1.82960468610018,1
0.9016099896200612,7.809999999999878,74.0,1.80669653728546,1
1.0339389601432691,8.119999999999871,90.0,1.7833787745616478,1
1.1572445818586374,8.379999999999866,108.0,1.762687363286538,1
1.288554537059841,8.60999999999986,132.0,1.7426865502512163,1
1.416620293193099,8.799999999999857,163.0,1.7270315367003863,1
1.5435489615419469,8.949999999999854,207.0,1.719229347464166,1
1.6729441177679134,9.019999999999852,283.0,1.7306997243436195,1
1.800526262017,8.739999999999858,622.0,1.888634340393889,1
1.7005938010565984,8.029999999999873,1488.0,2.179342848017986,1
0.006538847076949,1.5700000000000012,1.5,1.994555109738668,1
0.1312675174095763,4.229999999999954,12.0,1.957064689121274,1
0.2649330528087473,5.329999999999931,21.0,1.928151865225996,1
0.3977105379943244,6.069999999999915,30.0,1.9020022078704475,1
0.5226732215607628,6.619999999999903,39.0,1.878416476138499,1
0.649746268450869,7.089999999999893,49.0,1.854982369212921,1
0.7854874536437662,7.519999999999884,61.0,1.830371329549331,1
0.9134189935851648,7.859999999999877,74.0,1.807589346523243,1
1.039492102036211,8.15999999999987,89.0,1.7857264979340894,1
1.171719725859076,8.439999999999864,108.0,1.763899055523643,1
1.29939393252594,8.66999999999986,131.0,1.7447950868098034,1
1.429885812847738,8.859999999999856,162.0,1.729106220573014,1
1.5613852947358289,9.009999999999852,207.0,1.721379755548688,1
1.6891698347469035,9.07999999999985,281.0,1.732974912402087,1
1.8192416503261564,8.799999999999857,620.0,1.8929444694059097,1
1.7193367556032824,8.099999999999872,1474.0,2.1833691508669246,1
0.0529290331276251,4.4499999999999496,1.5,1.985004962876861,1
0.2707689067982916,7.629999999999882,4.900000000000003,1.9528223893935583,1
0.4954298717313666,9.299999999999846,8.0,1.926200822371484,1
0.7090025307339266,10.439999999999822,11.0,1.9027558800370303,1
0.910218135188412,11.299999999999804,14.0,1.8814441116537493,1
1.1547663462433235,12.179999999999785,18.0,1.856100461846814,1
1.3718180461667415,12.83999999999977,22.0,1.8339708952970573,1
1.6075619096362177,13.469999999999756,27.0,1.810367167501949,1
1.808857060390516,13.929999999999747,32.0,1.7907677643644315,1
2.0428652787217643,14.409999999999735,39.0,1.769140422740453,1
2.256226473539336,14.78999999999973,47.0,1.751402721953719,1
2.4797537282311874,15.119999999999722,58.0,1.7367023124718397,1
2.709745018810859,12.86999999999977,1098.0,2.381478854650982,1
2.9313577605897976,13.649999999999752,605.0,2.250003507465977,1
3.152496680032342,15.039999999999724,221.0,1.909482306777492,1
3.052732964350537,14.189999999999742,416.0,2.129065045774262,1
0.0066419328486712,1.5800000000000012,1.5,1.994578958409215,1
0.1331977631850563,4.269999999999953,12.0,1.9572605380467207,1
0.2687115033940034,5.36999999999993,21.0,1.928475810890321,1
0.4032374165190329,6.119999999999914,30.0,1.902441030625212,1
0.5297738936735834,6.669999999999902,39.0,1.878960301397831,1
0.6583799236915431,7.139999999999892,49.0,1.855634399485643,1
0.7956857836003556,7.569999999999883,61.0,1.8311450333330217,1
0.925023618606948,7.919999999999876,74.0,1.8084884104314567,1
1.0524168352929817,8.21999999999987,89.0,1.7867655153782596,1
1.18595616632293,8.499999999999863,108.0,1.7651122423203511,1
1.3148209264582265,8.719999999999859,131.0,1.7462184908278224,1
1.4464423303466505,8.919999999999854,162.0,1.7308152541050947,1
1.576587980605652,9.069999999999853,206.0,1.7235186199789154,1
1.707591436827263,9.13999999999985,281.0,1.7357826625037984,1
1.8378041217661505,8.859999999999856,617.0,1.8966444613398452,1
1.7379205784423355,8.15999999999987,1461.0,2.1874789874453957,1
0.006743036463095,1.5900000000000012,1.5,1.994603191457172,1
0.1350903311438232,4.299999999999953,12.0,1.957458655848139,1
0.2724162522668039,5.399999999999929,21.0,1.9288032885301485,1
0.4086569264733953,6.159999999999913,30.0,1.902884283995356,1
0.53673750467539,6.719999999999901,39.0,1.8795090814289064,1
0.6668484431334925,7.189999999999891,49.0,1.856291536510173,1
0.7948159149583967,7.589999999999883,60.0,1.833817619754308,1
0.92702876267418,7.949999999999875,73.0,1.810991963084276,1
1.0651061407265032,8.279999999999868,89.0,1.7878063209652892,1
1.1935250951229888,8.539999999999862,107.0,1.7673077795189531,1
1.3299833796653608,8.779999999999857,131.0,1.7476354663521902,1
1.4590572234547283,8.969999999999853,161.0,1.7328463392101512,1
1.591464331402072,9.11999999999985,205.0,1.7256191401859358,1
1.7245058793626813,9.199999999999848,280.0,1.7382353150727554,1
1.8561942474722168,8.919999999999854,616.0,1.901228285883177,1
1.7563212215324628,8.21999999999987,1449.0,2.191675211822194,1
0.0068420596838779,1.6000000000000012,1.5,1.9946277169943116,1
0.1369434673975928,4.329999999999952,12.0,1.9576583703552943,1
0.2760439290190318,5.439999999999928,21.0,1.9291332151619616,1
0.4139642008003414,6.199999999999912,30.0,1.9033305410829413,1
0.5435578565086929,6.7599999999999,39.0,1.880061101646612,1
0.6751443377054838,7.23999999999989,49.0,1.8569518008591317,1
0.8045046161869697,7.6399999999998816,60.0,1.834588787288896,1
0.9380965356424386,7.999999999999874,73.0,1.811886689631644,1
1.077548849126556,8.329999999999867,89.0,1.7888462687147402,1
1.2071850390455157,8.589999999999861,107.0,1.76850641991412,1
1.339803195814912,8.829999999999856,130.0,1.7497009956722798,1
1.4750271384868154,9.029999999999852,161.0,1.734515225499308,1
1.608458305140929,9.179999999999849,205.0,1.727673665559037,1
1.741123296265811,9.259999999999849,279.0,1.7406249241848522,1
1.8743937557388888,8.979999999999853,614.0,1.905193719561402,1
1.7745154521307276,8.279999999999868,1438.0,2.195961042225691,1
0.006938917250684,1.6200000000000012,1.5,1.9946524472541995,1
0.1387556545101029,4.349999999999952,12.0,1.957859040823108,1
0.279591616470013,5.479999999999928,21.0,1.9294645581808096,1
0.4039952825079946,6.169999999999913,29.0,1.9065044987514816,1
0.550229568771879,6.809999999999899,39.0,1.8806147282064565,1
0.6832610908697679,7.289999999999889,49.0,1.857613308182388,1
0.8139865102307482,7.68999999999988,60.0,1.8353604118446576,1
0.9489316075933476,8.049999999999873,73.0,1.812780454158364,1
1.081664888845326,8.359999999999866,88.0,1.7911691199781388,1
1.2205700478476555,8.64999999999986,107.0,1.7696982954628138,1
1.3543543522935682,8.889999999999855,130.0,1.751087915111997,1
1.486931639000934,9.07999999999985,160.0,1.7364923966887176,1
1.6226737989994355,9.229999999999848,204.0,1.7296929749044525,1
1.7574273009485617,9.309999999999846,278.0,1.7429491016868977,1
1.8923852112324893,9.029999999999852,612.0,1.909036877814848,1
1.7924809530139336,8.339999999999867,1428.0,2.2003400147883614,1
0.0070335366675027,1.6300000000000012,1.5,1.9946772990553523,1
0.1405256074131366,4.379999999999951,12.0,1.958060061187587,1
0.2830568429842068,5.509999999999927,21.0,1.929796340592972,1
0.4088949680865648,6.209999999999912,29.0,1.90694041203247,1
0.5567480661201915,6.849999999999898,39.0,1.881168416075451,1
0.6911931447556389,7.329999999999888,49.0,1.858274278282187,1
0.8232550904485694,7.739999999999879,60.0,1.83613050643942,1
0.959526498255748,8.099999999999872,73.0,1.8136710815690815,1
1.0935118060531883,8.409999999999865,88.0,1.7921914294112085,1
1.2336706508011297,8.699999999999859,107.0,1.7708809361598992,1
1.3686054566919672,8.939999999999854,130.0,1.7524603110754216,1
1.5022628342477369,9.13999999999985,160.0,1.7381106465759963,1
1.6390376946714786,9.289999999999846,204.0,1.731672681177948,1
1.774711773621751,9.369999999999845,278.0,1.7455316780436845,1
1.9101527219384704,9.08999999999985,611.0,1.9132763023361397,1
1.810196412241368,8.389999999999866,1419.0,2.2048159315198954,1
0.0071258578735838,1.6400000000000012,1.5,1.9947021941610872,1
0.1422522671974986,4.40999999999995,12.0,1.958260862590118,1
0.2864375707678808,5.549999999999926,21.0,1.9301276450870144,1
0.4136757340340004,6.249999999999911,29.0,1.9073755222059456,1
0.5487561844853632,6.839999999999899,38.0,1.8841531956820377,1
0.6989358777936967,7.379999999999887,49.0,1.858933042141274,1
0.8323049207182524,7.779999999999879,60.0,1.8368972111681576,1
0.9698749210039276,8.14999999999987,73.0,1.814556541075413,1
1.1050879666869626,8.459999999999864,88.0,1.7932060457103596,1
1.2397586237419769,8.739999999999858,106.0,1.773017619178603,1
1.3772997993592122,8.979999999999853,129.0,1.7544615592092263,1
1.5172738738507894,9.189999999999849,160.0,1.7397042296141103,1
1.65253973087274,9.339999999999844,203.0,1.7336022580070336,1
1.790365360208919,9.419999999999844,277.0,1.7477241895581208,1
1.9276813764961505,9.13999999999985,610.0,1.917398911196035,1
1.827784700066401,8.449999999999864,1410.0,2.2091634775603057,1
0.007215832807588,1.6500000000000012,1.5,1.9947270595435045,1
0.1439347930301644,4.43999999999995,12.0,1.9584609152088264,1
0.2897321806266308,5.5799999999999255,21.0,1.930457616999893,1
0.4183353041658266,6.279999999999911,29.0,1.907808731160612,1
0.5548122632028054,6.879999999999898,38.0,1.8846916621965164,1
0.6934104193761951,7.369999999999887,48.0,1.8617344626348729,1
0.8411316028706645,7.829999999999877,60.0,1.8376587985483332,1
0.979971748805087,8.19999999999987,73.0,1.815434951523185,1
1.116387489305554,8.509999999999863,88.0,1.7942109659991312,1
1.2522111657860575,8.789999999999857,106.0,1.774167237717087,1
1.3908829322375855,9.029999999999852,129.0,1.7557903366406735,1
1.5280625286259495,9.239999999999847,159.0,1.741584677908549,1
1.6682283385247398,9.389999999999844,203.0,1.735498648737924,1
1.807002775131626,9.479999999999842,277.0,1.7501842831337964,1
1.9449576234941464,9.199999999999848,609.0,1.921402737869612,1
1.8450868546314465,8.499999999999863,1402.0,2.213611152419536,1
0.007303424883951,1.6600000000000013,1.5,1.994751827556549,1
0.1455725525381692,4.459999999999949,12.0,1.958659729432712,1
0.2929394537410481,5.609999999999925,21.0,1.9307854662444843,1
0.4228719595347494,6.31999999999991,29.0,1.908239023746092,1
0.5607096770188424,6.909999999999897,38.0,1.8852262545880707,1
0.7006409105993622,7.419999999999886,48.0,1.86237426729582,1
0.849731736691813,7.869999999999877,60.0,1.8384136768358648,1
0.979767541915123,8.21999999999987,72.0,1.8178731202402112,1
1.1274057131816182,8.559999999999862,88.0,1.7952043578999008,1
1.2643600930962555,8.839999999999856,106.0,1.7753015619657826,1
1.4041437384010875,9.07999999999985,129.0,1.7570984094012885,1
1.542379579664068,9.289999999999846,159.0,1.743115335901345,1
1.6835752940996327,9.439999999999843,203.0,1.7373546172004128,1
1.821959625541386,9.52999999999984,276.0,1.7522389757045835,1
1.9619690239138887,9.249999999999847,608.0,1.925286273910756,1
1.862084718684872,8.559999999999862,1395.0,2.218163688115117,1
0.0073886083973044,1.6700000000000013,1.5,1.9947764360258975,1
0.1471651108924695,4.489999999999949,12.0,1.9588568564415516,1
0.2960585510417699,5.639999999999924,21.0,1.9311104682764877,1
0.4272845101784793,6.349999999999909,29.0,1.9086654690236493,1
0.5664468557661256,6.949999999999896,38.0,1.8857558484686583,1
0.707676643360326,7.459999999999885,48.0,1.86300771020652,1
0.8581028736784286,7.909999999999876,60.0,1.839160391475089,1
0.9892646936488008,8.259999999999868,72.0,1.8187240388083583,1
