Mass,Radius,K2,Type
2.527277454390134,11.319999999999805,0.0616606260761665,1
2.332763773729081,10.53999999999982,0.0464673971629897,1
2.367709368476328,10.659999999999815,0.048128293191879,1
2.402791559397712,10.789999999999814,0.0501940140873495,1
2.4314824511469717,10.899999999999812,0.0521370216482716,1
2.4910820654065464,11.149999999999809,0.057355722303711,1
2.3838704145924368,10.719999999999816,0.0490566798989301,1
2.329084486392138,10.52999999999982,0.0463585006311938,1
2.4586650040922837,11.00999999999981,0.0542879057796524,1
2.575671725208166,11.539999999999798,0.0663127912565539,1
1.284749088878934,10.52999999999982,0.3257809995636033,1
2.585569024790854,12.219999999999784,0.1056489761789202,1
2.3839122242301847,10.709999999999816,0.0478713007323278,1
2.597666817910153,11.689999999999795,0.0716432540859842,1
2.49660866977498,11.139999999999809,0.0556153704994517,1
2.546031961172618,11.379999999999802,0.0615298357480829,1
2.350631764099957,10.599999999999818,0.0463928884885491,1
2.3857474535959766,10.719999999999816,0.0480438508171252,1
2.420999427298195,10.839999999999812,0.0498707356017737,1
2.44982667159906,10.949999999999813,0.0517973302541667,1
2.5096938354189606,11.199999999999806,0.0569763722061446,1
2.4019869783202568,10.769999999999817,0.0487435652110715,1
2.3469346044797468,10.57999999999982,0.0460717795056624,1
2.4771346808182986,11.059999999999809,0.0539311819077094,1
2.5940741964826315,11.589999999999796,0.0659321012963537,1
1.2938259649093982,10.56999999999982,0.3248790354119203,1
2.60335563647899,12.269999999999785,0.1051470304618721,1
2.401577331885061,10.759999999999817,0.0476034353676893,1
2.616091646103397,11.739999999999794,0.0712391953239955,1
2.5147616907481067,11.199999999999806,0.0555432421850351,1
2.5643593568232177,11.4299999999998,0.0611726082349245,1
2.368144074608404,10.649999999999816,0.0461381344385959,1
2.4034209479033524,10.769999999999817,0.0477745775941154,1
2.438832352978544,10.889999999999812,0.0495869302595076,1
2.4677863197001253,10.99999999999981,0.0514994749591659,1
2.527896910114423,11.249999999999805,0.0566451331605152,1
2.419734366218449,10.819999999999814,0.0484685304655831,1
2.364429904348972,10.629999999999818,0.0458197648463232,1
2.495209554396912,11.109999999999808,0.0536188887584522,1
2.612029094019727,11.639999999999796,0.0656086978075305,1
1.3025559759717775,10.609999999999818,0.3243614158305404,1
2.620614137520337,12.319999999999782,0.104748114727976,1
2.418874256624968,10.809999999999814,0.0473714429216324,1
2.6340515623275564,11.799999999999793,0.0712182955022751,1
2.532508632756889,11.249999999999805,0.0552635567301576,1
2.582257146230293,11.4799999999998,0.060867154053245,1
2.385296454486064,10.689999999999817,0.0457071124699537,1
2.420725769793725,10.809999999999814,0.0473245901986568,1
2.456286462781076,10.939999999999811,0.0493414021335756,1
2.4853577310030857,11.049999999999809,0.0512421609822359,1
2.5456882336412305,11.299999999999804,0.0563604469131736,1
2.437108586901457,10.869999999999813,0.048230438068433,1
2.3815661191356696,10.679999999999817,0.0456014614637267,1
2.5128862026203445,11.159999999999808,0.0533496228765022,1
1.5225786331129902,8.049999999999873,0.0984802051063098,1
0.5865149753176854,6.859999999999898,0.4179965748044267,1
1.4493298626740598,8.429999999999865,0.1547723114626935,1
1.4457680035430038,7.449999999999886,0.067475506074438,1
1.5237230426229087,8.139999999999871,0.1061893567381388,1
1.4985897187508632,7.769999999999879,0.0811795864158416,1
1.5158147987273176,7.939999999999875,0.0908169349635272,1
1.4277695203180678,7.349999999999888,0.0640095442532843,1
1.446732766523778,7.449999999999886,0.0674563333650649,1
1.4646658490757267,7.5499999999998835,0.071250443358957,1
1.4784131496511714,7.629999999999882,0.0745793731396642,1
1.5036475570880024,7.819999999999878,0.0837711125121132,1
1.4551380186928062,7.4999999999998845,0.0693176740492798,1
1.4257126115651202,7.339999999999888,0.063684852306652,1
1.4905526776384916,7.70999999999988,0.0782207884374294,1
1.5389789568858114,8.109999999999872,0.0975447562023753,1
0.5981387583191876,6.929999999999897,0.4143284350402777,1
1.467944453831593,8.499999999999863,0.1534477549484154,1
1.4596219783321724,7.4999999999998845,0.0667652261720711,1
1.540616281666472,8.20999999999987,0.1057058742074812,1
1.513746784243652,7.829999999999877,0.0805961380799565,1
1.5316905256350952,7.999999999999874,0.0900420339842478,1
1.441292628045753,7.4099999999998865,0.0637538276448151,1
1.460605567847523,7.509999999999884,0.0671369311139062,1
1.4789133647503918,7.609999999999882,0.0708596616934433,1
1.492987916095382,7.68999999999988,0.0741241886660069,1
1.518982087076207,7.869999999999877,0.0826559071026995,1
1.4691802581361832,7.5499999999998835,0.0685625486571345,1
1.4392001359065412,7.399999999999887,0.0634352667559413,1
1.505458452336957,7.769999999999879,0.0776950563435412,1
1.5559558731019414,8.16999999999987,0.0964949471009347,1
0.6101937980741289,7.009999999999895,0.413786207216981,1
1.4871990806190791,8.569999999999862,0.1519121225899695,1
1.4739842783101949,7.559999999999883,0.0663721886622604,1
1.5580998274766995,8.269999999999868,0.104466721803324,1
1.5294464916711212,7.889999999999876,0.079917322304572,1
1.5481284053659554,8.059999999999873,0.089161036888353,1
1.4553156705877113,7.469999999999885,0.0634226004331996,1
1.4749871767863794,7.559999999999883,0.0663507572257376,1
1.49367938573367,7.659999999999881,0.069977644311738,1
1.5080897865563494,7.749999999999879,0.0735811344762647,1
1.5348640456650842,7.929999999999875,0.0819328841021199,1
1.483735668589664,7.609999999999882,0.0681327413733972,1
1.4531867035597803,7.459999999999885,0.0631105567384134,1
1.5209001300731828,7.829999999999877,0.0770773017544068,1
1.5734995786413168,8.239999999999869,0.0958945980817513,1
0.6226708772661318,7.0799999999998935,0.4085265212239997,1
1.507079645308285,8.63999999999986,0.1501869749725928,1
1.4888492315077844,7.619999999999882,0.0659055509862212,1
1.576163031714943,8.339999999999867,0.1037182297661846,1
1.5456810753190515,7.949999999999875,0.0791511203563575,1
1.5651195067824488,8.119999999999871,0.0881837168584053,1
1.4698335187837164,7.519999999999884,0.0626563082300547,1
1.4898718907453556,7.619999999999882,0.0658829131395511,1
1.50895760402534,7.71999999999988,0.0694308116520097,1
1.5237119282608,7.809999999999878,0.0729570188075018,1
1.5512853814883898,7.999999999999874,0.0815881402332008,1
1.498798272850271,7.669999999999881,0.067627493139749,1
1.467667244366161,7.509999999999884,0.0623527224938219,1
1.5368703482026804,7.889999999999876,0.0763749749373079,1
1.5915988727149148,8.299999999999867,0.0946387862239629,1
0.6355589614682318,7.159999999999892,0.4064307886279681,1
1.527570194207189,8.719999999999859,0.1491969006675422,1
1.5042100699499297,7.679999999999881,0.0653711862567594,1
1.594793772924782,8.409999999999865,0.1028503189053154,1
1.5624415339820257,8.019999999999873,0.0787540949227264,1
1.5826535737226677,8.18999999999987,0.0876196360041803,1
1.4848399789337396,7.579999999999883,0.062194477186116,1
1.505252909295712,7.679999999999881,0.0653473930071347,1
1.524740576211367,7.789999999999878,0.0692083416896015,1
1.5398463385298429,7.869999999999877,0.0722589821270603,1
1.568236786532952,8.059999999999873,0.0806866689623044,1
1.514360979133109,7.72999999999988,0.0670529838236309,1
1.4826356269229557,7.569999999999883,0.0618979667260413,1
1.553360537593796,7.959999999999875,0.0760287825433675,1
1.6102410886224678,8.369999999999866,0.0938354301425666,1
0.6488451215090488,7.23999999999989,0.4036634237600232,1
1.548652847212991,8.799999999999857,0.1480269547625923,1
1.5200588570553697,7.739999999999879,0.0647752214296344,1
1.6139783884178438,8.479999999999864,0.101874710944944,1
1.5797175614705532,8.079999999999872,0.0778298182088905,1
1.6007189564300268,8.259999999999868,0.0869621331472636,1
1.50032771900246,7.649999999999881,0.0620277281068651,1
1.5211222616210838,7.749999999999879,0.0651208411242191,1
1.541019652042687,7.849999999999877,0.0685200391168902,1
1.5564837741594846,7.939999999999875,0.0719015259971108,1
1.5857076269098702,8.129999999999871,0.080166257596409,1
1.5304155090576608,7.789999999999878,0.0664156426521859,1
1.498084584645789,7.6399999999998816,0.0617370187012664,1
1.5703608526859756,8.019999999999873,0.0751729874809549,1
2.9777778671628496,13.899999999999748,0.0534168781296568,1
2.3613256930872484,15.27999999999972,0.2337827174115715,1
3.210140179680752,15.059999999999723,0.0767269650235838,1
2.694235954370251,12.969999999999768,0.044880008332661,1
3.03032837173635,14.109999999999744,0.0564078879222856,1
2.842132166542484,13.419999999999758,0.0480616280456973,1
2.9211192877832506,13.689999999999753,0.0508282569321931,1
2.655583859322769,12.85999999999977,0.0443752076373968,1
2.6964207817440284,12.969999999999768,0.0448122522295181,1
2.7395971612899657,13.099999999999763,0.0455923783963389,1
2.776843580226081,13.209999999999765,0.0463153023984229,1
2.861793572751128,13.489999999999757,0.04875505880743,1
2.71601634405332,13.029999999999768,0.0451692467570216,1
2.651397455745097,12.84999999999977,0.0443557699402351,1
2.81410616449779,13.32999999999976,0.0472817998309627,1
1.6294120347096055,8.439999999999864,0.0929424107114569,1
0.6625144752937329,7.329999999999888,0.4039726619274538,1
1.5703077424582972,8.879999999999855,0.1466969850236792,1
1.5363864204738804,7.809999999999878,0.0644885696000019,1
1.633701616221184,8.549999999999862,0.1008034279836389,1
1.5974974843327787,8.14999999999987,0.0772770787547578,1
1.619302551254455,8.319999999999867,0.0857355428044946,1
1.5162881998337692,7.70999999999988,0.0614477098811069,1
1.5374707394583886,7.809999999999878,0.0644623126154332,1
1.557784908967956,7.909999999999876,0.0677742689078843,1
1.5736136872261826,7.999999999999874,0.0710703817450489,1
1.603685881109321,8.18999999999987,0.0791202956136584,1
1.5469523313412898,7.859999999999877,0.0660950696381731,1
1.514005646794561,7.69999999999988,0.0611645304620246,1
1.5878601084316213,8.089999999999872,0.0746756728345021,1
1.6490959462025463,8.519999999999863,0.0924880883681209,1
0.6765501519333768,7.4099999999998865,0.4000504626981093,1
1.592512998107058,8.959999999999853,0.1452272144933201,1
1.553182291926085,7.869999999999877,0.0637819324479572,1
1.6539465489210037,8.61999999999986,0.0996486234794242,1
1.6157682084282985,8.21999999999987,0.0766552885080055,1
1.6383897503457574,8.389999999999866,0.0849266542250264,1
1.532711612900342,7.779999999999879,0.0611647553158569,1
1.5542878370320967,7.879999999999876,0.0641147290588375,1
1.5750250942096715,7.979999999999874,0.0673550096344694,1
1.5912241688446025,8.069999999999872,0.0705817683009231,1
1.6221580873611137,8.259999999999868,0.078457268050095,1
1.563960602713037,7.919999999999876,0.0653451486156862,1
1.5303890759875538,7.759999999999879,0.0605443971396696,1
1.605845725681388,8.15999999999987,0.07411111499688,1
1.6692754496475104,8.589999999999861,0.0914378577187531,1
0.6909332808603613,7.4999999999998845,0.3992587226656256,1
1.6152446934407083,9.039999999999852,0.1436379327325551,1
1.5704346555700448,7.939999999999875,0.0633862477456354,1
1.6746946011060635,8.699999999999859,0.0989748787280871,1
1.634515175908934,8.289999999999868,0.0759722741723997,1
1.6579644029634055,8.469999999999864,0.0845208382690519,1
1.5495868261675272,7.839999999999877,0.0604890172068627,1
1.571561699574943,7.939999999999875,0.0633577495430296,1
1.5927275759124562,8.049999999999873,0.0668798596940876,1
1.609301902517053,8.139999999999871,0.070035325526977,1
1.6411093017117075,8.329999999999867,0.0777321023437186,1
1.5814281176622953,7.989999999999874,0.0649136069724831,1
1.5472238137889176,7.829999999999877,0.0602198807932427,1
1.6243036866409577,8.21999999999987,0.0730794340675182,1
1.6899315415415557,8.65999999999986,0.0903295193657275,1
0.7056430082023908,7.579999999999883,0.3945284154228041,1
1.638476871027204,9.11999999999985,0.1419492154133521,1
1.588130306545834,8.009999999999874,0.0629426536978775,1
1.6959254920521418,8.779999999999857,0.0982220264886686,1
1.6537223342583278,8.359999999999866,0.0752359180105702,1
1.6780087900008764,8.539999999999862,0.0835820241624876,1
1.5669013396662352,7.909999999999876,0.0601116750238818,1
1.589279082019724,8.009999999999874,0.0629129581257519,1
1.6108783050082127,8.119999999999871,0.0663551550977159,1
1.6278321286175246,8.20999999999987,0.069437919050386,1
1.6605230683994046,8.409999999999865,0.077378507849148,1
1.599341268569794,8.059999999999873,0.0644334489234671,1
1.564497435939838,7.899999999999876,0.0598490599151593,1
1.643218501940864,8.299999999999867,0.0728098438297026,1
1.7110435826492738,8.739999999999858,0.0896644880607877,1
0.7206565422524671,7.669999999999881,0.3929635581879553,1
1.662181561585116,9.209999999999848,0.140991859467251,1
1.6062546211830426,8.079999999999872,0.0624569681627567,1
1.7176172451420628,8.849999999999856,0.0968651388669869,1
1.6733721187952997,8.429999999999865,0.0744540652586655,1
1.6985036132099256,8.60999999999986,0.0825962025395537,1
1.5846412523341684,7.979999999999874,0.0596932560059413,1
1.6074253194098735,8.079999999999872,0.0624261324215432,1
1.6294617892473364,8.18999999999987,0.0657872715972722,1
1.646798621524304,8.279999999999868,0.0687964294902636,1
1.6803814040284086,8.479999999999864,0.0765460309518577,1
1.6176850177834818,8.129999999999871,0.0639107394814965,1
1.5821961188347546,7.969999999999874,0.0594372517454163,1
1.6625731908514327,8.369999999999866,0.0720880157930351,1
1.7325893092988598,8.819999999999856,0.0889442598223832,1
0.7359492291851805,7.759999999999879,0.3911062716010593,1
1.6863288328021775,9.289999999999846,0.1391446799928896,1
1.6247915403464046,8.14999999999987,0.0619350071992669,1
1.7397462053042452,8.929999999999854,0.0959955327240427,1
1.6934454500844214,8.509999999999863,0.0740360781713754,1
1.7194280004343885,8.68999999999986,0.0820172907796274,1
1.6027912416085264,8.049999999999873,0.0592391427523234,1
1.6259843104452332,8.14999999999987,0.0619030894156536,1
1.6484610808664202,8.259999999999868,0.0651825524239445,1
1.666183680798129,8.349999999999866,0.068117675893861,1
1.700664796855451,8.549999999999862,0.0756756130762663,1
1.6364428830456546,8.19999999999987,0.0633515281063673,1
1.60030461869843,8.039999999999873,0.0589897976096764,1
1.682349275980222,8.439999999999864,0.0713285454726102,1
1.754544862695952,8.889999999999855,0.0877021754232912,1
0.751494659581862,7.849999999999877,0.3890316208588741,1
1.7108868628883327,9.379999999999844,0.1380356413369928,1
1.6437235672337047,8.21999999999987,0.0613825230183269,1
1.7622870754616191,9.009999999999852,0.0950794765386113,1
1.7139217473341952,8.579999999999862,0.0731787599980744,1
1.7407595279458177,8.769999999999857,0.081393779176345,1
1.6213345571239588,8.119999999999871,0.0587546809103366,1
1.644938515507206,8.21999999999987,0.0613495816196508,1
1.667857779127089,8.329999999999867,0.0645472423917441,1
1.685968137620501,8.419999999999865,0.0674083464887141,1
1.7213522223613085,8.62999999999986,0.075179993709324,1
1.6555969375542106,8.269999999999868,0.0627617849644226,1
1.6188062648332464,8.109999999999872,0.0585120044944276,1
1.7025267936667994,8.509999999999863,0.0705386058777858,1
1.7768848370107355,8.969999999999853,0.0869072744533167,1
0.7672648054400562,7.939999999999875,0.386812041236495,1
1.7358220393006072,9.469999999999844,0.1368705745694523,1
1.6630317807056718,8.289999999999868,0.0608051481119145,1
1.785212972676031,9.08999999999985,0.0941272704523238,1
1.734778958738471,8.65999999999986,0.0726874285646331,1
1.7624742607109332,8.839999999999856,0.0803018521997306,1
1.640253029679251,8.18999999999987,0.058245125823395,1
1.6642689702415798,8.299999999999867,0.0611011050823958,1
1.687632048766393,8.409999999999865,0.0642329612131277,1
1.706131377485926,8.499999999999863,0.067034621139712,1
1.742421175981811,8.699999999999859,0.0742490537917714,1
1.6751278257701083,8.349999999999866,0.0624840866644196,1
1.6376829681195373,8.17999999999987,0.0580090919308717,1
1.7230843210007794,8.589999999999861,0.0701005834900893,1
1.799582346675137,9.049999999999851,0.0860847986695123,1
0.7832301865864955,8.029999999999873,0.3845165605974704,1
1.7610990824374273,9.55999999999984,0.1356658817952886,1
1.6826958650265569,8.359999999999866,0.06020834614541,1
1.808495504348436,9.169999999999847,0.0931488297722707,1
1.7559936094032484,8.729999999999858,0.0717835523592006,1
1.7845468110766864,8.919999999999854,0.0796200411482987,1
1.659527096398315,8.259999999999868,0.0577155951791701,1
1.6839553155630105,8.369999999999866,0.0604979877311122,1
1.7077626551528635,8.479999999999864,0.0635485560895797,1
1.726651379883677,8.569999999999862,0.0662769044253409,1
1.763847723604449,8.779999999999857,0.0736942862238014,1
1.6950147957368356,8.419999999999865,0.0618449403717945,1
