# model: HHJ_2 
Mass Radius Pressure 
2.61890792e+00 1.28927151e+01 3.08487574e-15
2.61896568e+00 1.28897463e+01 2.20579919e-17
2.61902152e+00 1.28868316e+01 8.86323920e-15
2.61907544e+00 1.28840000e+01 4.16892832e-14
2.61912745e+00 1.28810000e+01 1.15083907e-13
2.61917757e+00 1.28780000e+01 4.43653443e-13
2.61922582e+00 1.28756055e+01 6.29727693e-16
2.61927221e+00 1.28725999e+01 4.13837169e-15
2.61931676e+00 1.28697968e+01 7.76186147e-15
2.61935947e+00 1.28670000e+01 3.75184608e-14
2.61940036e+00 1.28640000e+01 2.42965271e-13
2.61943945e+00 1.28610000e+01 7.48968181e-13
2.61947675e+00 1.28587113e+01 3.02509259e-16
2.61951228e+00 1.28557719e+01 9.92053828e-16
2.61954604e+00 1.28530000e+01 2.81000387e-14
2.61957805e+00 1.28500000e+01 1.28985810e-13
2.61960833e+00 1.28470000e+01 8.71452669e-13
2.61963688e+00 1.28446877e+01 2.11181205e-16
2.61966372e+00 1.28418107e+01 8.36915030e-15
2.61968887e+00 1.28390000e+01 6.49887877e-14
2.61971233e+00 1.28360000e+01 4.33595179e-13
2.61973413e+00 1.28336020e+01 6.63063783e-15
2.61975426e+00 1.28307974e+01 4.01129323e-16
2.61977275e+00 1.28280000e+01 5.26116224e-14
2.61978960e+00 1.28250000e+01 4.24873898e-13
2.61980483e+00 1.28226868e+01 1.29327062e-16
2.61981846e+00 1.28197968e+01 8.07827700e-15
2.61983048e+00 1.28170000e+01 7.62640966e-14
2.61984093e+00 1.28140000e+01 8.28699336e-13
2.61984979e+00 1.28116000e+01 4.23554674e-15
2.61985710e+00 1.28090000e+01 1.91186345e-14
2.61986286e+00 1.28060000e+01 3.33809465e-13
2.61986708e+00 1.28036112e+01 1.26154576e-14
2.61986978e+00 1.28007944e+01 8.13573030e-15
2.61987096e+00 1.27980000e+01 9.47841847e-14
2.61987064e+00 1.27950000e+01 9.65718979e-13
2.61986882e+00 1.27927553e+01 1.70493953e-15
2.61986553e+00 1.27900000e+01 6.67594118e-14
2.61986076e+00 1.27870000e+01 8.66265950e-13
2.61985454e+00 1.27847463e+01 1.68706767e-16
2.61984687e+00 1.27820000e+01 6.17918320e-14
2.61983776e+00 1.27790000e+01 8.76644445e-13
2.61982722e+00 1.27767437e+01 2.33050035e-15
2.61981527e+00 1.27740000e+01 7.64246345e-14
2.61980192e+00 1.27715812e+01 6.50091149e-16
2.61978717e+00 1.27688097e+01 2.27231120e-16
2.61977103e+00 1.27660000e+01 1.23657993e-13
2.61975352e+00 1.27636061e+01 1.42065637e-14
2.61973465e+00 1.27610000e+01 3.06232294e-14
2.61971442e+00 1.27580000e+01 4.25060751e-13
2.61969285e+00 1.27556144e+01 1.01217076e-15
2.61966994e+00 1.27530000e+01 5.80566460e-14
2.61964571e+00 1.27505827e+01 2.16031945e-16
2.61962017e+00 1.27478107e+01 9.01049925e-15
2.61959332e+00 1.27450000e+01 1.90165275e-13
2.61956518e+00 1.27425744e+01 1.12384518e-14
2.61953575e+00 1.27400000e+01 5.92451448e-14
2.61950504e+00 1.27375705e+01 6.59654816e-15
2.61947307e+00 1.27350000e+01 2.22827603e-14
2.61943984e+00 1.27320000e+01 7.27883542e-13
2.61940537e+00 1.27297376e+01 2.84069559e-15
2.61936965e+00 1.27270000e+01 1.27997655e-13
2.61933271e+00 1.27247109e+01 2.32859207e-15
2.61929455e+00 1.27220000e+01 5.69916637e-14
2.61925517e+00 1.27196057e+01 4.65303137e-16
2.61921459e+00 1.27170000e+01 4.56390530e-14
2.61917282e+00 1.27140000e+01 9.09571292e-13
2.61912986e+00 1.27120000e+01 1.17332917e-14
2.61908572e+00 1.27090000e+01 7.24444821e-13
2.61904042e+00 1.27067978e+01 4.88860804e-16
2.61899396e+00 1.27040000e+01 5.98205640e-13
2.61894635e+00 1.27017413e+01 2.66017770e-15
2.61889759e+00 1.26990000e+01 1.76916230e-13
2.61884770e+00 1.26966001e+01 2.93244093e-15
2.61879669e+00 1.26940000e+01 1.53965467e-13
2.61874456e+00 1.26915903e+01 4.63027867e-15
2.61869131e+00 1.26890000e+01 1.48617501e-13
2.61863697e+00 1.26865914e+01 4.26575620e-15
2.61858154e+00 1.26840000e+01 1.58662678e-13
2.61852501e+00 1.26816041e+01 3.25334512e-15
2.61846741e+00 1.26790000e+01 1.86683916e-13
2.61840875e+00 1.26767532e+01 2.02769267e-15
2.61834901e+00 1.26740000e+01 6.55053402e-13
2.61828823e+00 1.26718117e+01 2.53326943e-16
2.61822640e+00 1.26690000e+01 7.70770113e-13
2.61816353e+00 1.26670000e+01 1.48206460e-14
2.61809963e+00 1.26640000e+01 9.76700198e-13
2.61803470e+00 1.26620000e+01 5.30993397e-14
2.61796876e+00 1.26595692e+01 7.56662527e-15
2.61790181e+00 1.26570000e+01 4.32575723e-14
2.61783386e+00 1.26545863e+01 4.50757946e-15
2.61776491e+00 1.26520000e+01 1.46602220e-13
2.61769498e+00 1.26497572e+01 1.87715506e-15
2.61762406e+00 1.26470000e+01 5.31880063e-13
2.61755217e+00 1.26450000e+01 2.39794304e-14
2.61747932e+00 1.26425676e+01 9.95131079e-15
2.61740551e+00 1.26400000e+01 1.02506411e-13
2.61733074e+00 1.26375720e+01 1.45301658e-14
2.61725503e+00 1.26350000e+01 2.96124901e-13
2.61717839e+00 1.26329871e+01 5.26952661e-15
2.61710081e+00 1.26305449e+01 1.25358882e-14
2.61702230e+00 1.26280000e+01 9.48395483e-14
2.61694288e+00 1.26255734e+01 1.32271475e-14
2.61686255e+00 1.26230000e+01 4.10731615e-13
2.61678131e+00 1.26210000e+01 1.28991120e-14
2.61669917e+00 1.26185835e+01 4.19061201e-16
2.61661614e+00 1.26160000e+01 6.96588874e-14
2.61653222e+00 1.26137461e+01 2.56986882e-15
2.61644743e+00 1.26110000e+01 8.87558991e-13
2.61636176e+00 1.26090000e+01 8.34128749e-14
2.61627523e+00 1.26065708e+01 1.61515373e-14
2.61618783e+00 1.26040000e+01 4.79992574e-13
2.61609958e+00 1.26020000e+01 4.14971385e-14
2.61601049e+00 1.25996042e+01 1.05798267e-14
2.61592055e+00 1.25970000e+01 3.96804671e-13
2.61582977e+00 1.25950000e+01 2.53795352e-14
2.61573817e+00 1.25926898e+01 8.40559084e-16
2.61564574e+00 1.25900000e+01 3.78518037e-13
2.61555250e+00 1.25880000e+01 2.53875987e-14
2.61545844e+00 1.25856099e+01 1.49528685e-14
2.61536357e+00 1.25830000e+01 4.20104212e-13
2.61526791e+00 1.25810000e+01 4.14502622e-14
2.61517145e+00 1.25785832e+01 6.35719765e-15
2.61507420e+00 1.25760000e+01 5.30403780e-13
2.61497617e+00 1.25740000e+01 8.36189355e-14
2.61487736e+00 1.25717435e+01 1.85041632e-16
2.61477777e+00 1.25695421e+01 1.69476640e-14
2.61467742e+00 1.25670000e+01 1.35627680e-13
2.61457631e+00 1.25649767e+01 5.18313528e-15
2.61447445e+00 1.25627117e+01 7.30347366e-16
2.61437183e+00 1.25600000e+01 4.10001791e-13
2.61426847e+00 1.25580000e+01 5.70707810e-14
2.61416437e+00 1.25555956e+01 3.35429182e-15
2.61405954e+00 1.25535768e+01 3.11138797e-15
2.61395397e+00 1.25510000e+01 5.88955570e-13
2.61384768e+00 1.25490000e+01 1.56849136e-14
2.61374068e+00 1.25465830e+01 6.64641208e-15
2.61363296e+00 1.25440000e+01 6.54015054e-13
2.61352453e+00 1.25420000e+01 1.58977145e-13
2.61341540e+00 1.25400000e+01 3.69490266e-15
2.61330557e+00 1.25375888e+01 3.97022815e-15
2.61319505e+00 1.25350000e+01 6.69154507e-13
2.61308384e+00 1.25330000e+01 5.49421126e-13
2.61297194e+00 1.25310000e+01 1.87106687e-14
2.61285937e+00 1.25286024e+01 1.43567227e-15
2.61274612e+00 1.25265727e+01 6.11891703e-15
2.61263221e+00 1.25240000e+01 3.42709018e-13
2.61251763e+00 1.25220000e+01 6.79247200e-14
2.61240239e+00 1.25200000e+01 5.43832757e-14
2.61228650e+00 1.25177328e+01 3.77829204e-16
2.61216996e+00 1.25150000e+01 6.06705176e-13
2.61205277e+00 1.25130000e+01 5.63225109e-13
2.61193494e+00 1.25110000e+01 3.60861696e-14
2.61181648e+00 1.25087347e+01 3.70222996e-15
2.61169738e+00 1.25067154e+01 5.46273287e-16
2.61157766e+00 1.25040000e+01 6.01842221e-13
2.61145731e+00 1.25020000e+01 5.64260776e-13
2.61133635e+00 1.25000000e+01 5.31425821e-14
2.61121478e+00 1.24980000e+01 5.96738235e-14
2.61109259e+00 1.24955959e+01 2.31100176e-15
2.61096980e+00 1.24930000e+01 8.31116307e-13
2.61084641e+00 1.24910000e+01 4.21587609e-13
2.61072243e+00 1.24890000e+01 4.60647444e-13
2.61059785e+00 1.24870000e+01 2.85410961e-14
2.61047268e+00 1.24850000e+01 4.75573787e-14
2.61034693e+00 1.24825989e+01 2.16337285e-15
2.61022061e+00 1.24805722e+01 6.76053824e-15
2.61009370e+00 1.24780000e+01 4.93634669e-13
2.60996623e+00 1.24760000e+01 5.46495161e-13
2.60983819e+00 1.24740000e+01 7.19488727e-14
2.60970959e+00 1.24719865e+01 6.15631237e-15
2.60958043e+00 1.24697203e+01 3.79771163e-16
2.60945071e+00 1.24676087e+01 1.64634032e-14
2.60932044e+00 1.24650000e+01 9.06504352e-13
2.60918963e+00 1.24630000e+01 5.59482205e-13
2.60905827e+00 1.24610000e+01 3.20809776e-13
2.60892638e+00 1.24590000e+01 1.99694823e-13
2.60879395e+00 1.24570000e+01 4.47629058e-14
2.60866099e+00 1.24549770e+01 5.77772415e-15
2.60852750e+00 1.24530000e+01 3.63903214e-14
2.60839349e+00 1.24505877e+01 4.68241297e-15
2.60825895e+00 1.24485945e+01 2.79195613e-15
2.60812391e+00 1.24460000e+01 7.94265320e-13
2.60798835e+00 1.24440000e+01 5.38849264e-13
2.60785228e+00 1.24420000e+01 3.53938631e-13
2.60771571e+00 1.24400000e+01 2.26228163e-13
2.60757863e+00 1.24380000e+01 1.69003032e-13
2.60744106e+00 1.24360000e+01 3.99613537e-14
2.60730299e+00 1.24340000e+01 3.85949557e-16
2.60716444e+00 1.24320000e+01 5.80577152e-14
2.60702539e+00 1.24300000e+01 3.23536711e-14
2.60688587e+00 1.24275783e+01 1.06795864e-14
2.60674586e+00 1.24257093e+01 1.82813578e-16
2.60660538e+00 1.24235818e+01 1.12097605e-15
2.60646442e+00 1.24210000e+01 8.74774206e-13
2.60632299e+00 1.24190000e+01 6.97887575e-13
2.60618110e+00 1.24170000e+01 5.54357725e-13
2.60603875e+00 1.24150000e+01 4.38967472e-13
2.60589593e+00 1.24130000e+01 3.46178635e-13
2.60575266e+00 1.24110000e+01 2.71246450e-13
2.60560894e+00 1.24090000e+01 2.18879972e-13
2.60546477e+00 1.24070000e+01 1.83713744e-13
2.60532015e+00 1.24050000e+01 1.56730751e-13
2.60517509e+00 1.24030000e+01 1.36136624e-13
2.60502958e+00 1.24010000e+01 9.49864050e-14
2.60488365e+00 1.23990000e+01 3.36979586e-14
2.60473727e+00 1.23970000e+01 1.82134288e-14
2.60459047e+00 1.23950000e+01 5.82195897e-15
2.60444324e+00 1.23930000e+01 6.09465979e-17
2.60429559e+00 1.23909782e+01 6.19865739e-15
2.60414752e+00 1.23889709e+01 5.83238728e-15
2.60399903e+00 1.23869647e+01 5.54477845e-15
2.60385012e+00 1.23849606e+01 5.36556159e-15
2.60370080e+00 1.23830000e+01 7.17679403e-14
2.60355108e+00 1.23810000e+01 7.03171331e-14
2.60340094e+00 1.23790000e+01 7.02124562e-14
2.60325041e+00 1.23770000e+01 7.25413185e-14
2.60309947e+00 1.23749619e+01 5.47392688e-15
2.60294814e+00 1.23729668e+01 5.71708739e-15
2.60279641e+00 1.23709733e+01 6.05315984e-15
2.60264430e+00 1.23689812e+01 6.49338530e-15
2.60249179e+00 1.23670000e+01 1.62405335e-15
2.60233890e+00 1.23650000e+01 1.21544645e-14
2.60218563e+00 1.23629740e+01 6.13791192e-15
2.60203198e+00 1.23610000e+01 1.15267172e-13
2.60187795e+00 1.23590000e+01 1.26016001e-13
2.60172354e+00 1.23570000e+01 1.42198190e-13
2.60156877e+00 1.23550000e+01 1.64404326e-13
2.60141363e+00 1.23530000e+01 1.93584402e-13
2.60125812e+00 1.23510000e+01 2.35387010e-13
2.60110224e+00 1.23490000e+01 2.98027060e-13
2.60094601e+00 1.23470000e+01 3.78171596e-13
2.60078942e+00 1.23450000e+01 4.79675335e-13
2.60063248e+00 1.23430000e+01 6.05050472e-13
2.60047518e+00 1.23410000e+01 7.59567843e-13
2.60031753e+00 1.23395807e+01 1.56794160e-15
2.60015953e+00 1.23375457e+01 1.68852067e-14
2.60000119e+00 1.23356129e+01 1.67848257e-14
2.59984251e+00 1.23335746e+01 1.50069012e-14
2.59968349e+00 1.23320000e+01 2.80422863e-14
2.59952413e+00 1.23300000e+01 5.51063984e-14
2.59936444e+00 1.23279799e+01 6.67163495e-15
2.59920441e+00 1.23260000e+01 1.09506256e-13
2.59904406e+00 1.23240000e+01 1.45216548e-13
2.59888338e+00 1.23220000e+01 1.32795427e-13
2.59872237e+00 1.23200000e+01 3.27221612e-13
2.59856104e+00 1.23180000e+01 5.03407723e-13
2.59839939e+00 1.23160000e+01 7.43670112e-13
2.59823743e+00 1.23145920e+01 2.76445678e-15
2.59807515e+00 1.23126127e+01 1.70264853e-14
2.59791255e+00 1.23110000e+01 9.04531461e-15
2.59774965e+00 1.23090000e+01 5.15996111e-14
2.59758644e+00 1.23070000e+01 1.33063829e-14
2.59742292e+00 1.23050000e+01 1.30676862e-13
2.59725910e+00 1.23030000e+01 1.32530526e-13
2.59709498e+00 1.23010000e+01 3.77762284e-13
2.59693056e+00 1.22990000e+01 6.43202917e-13
2.59676585e+00 1.22975694e+01 1.07466471e-14
2.59660084e+00 1.22956069e+01 1.89827447e-14
2.59643554e+00 1.22940000e+01 2.43593247e-14
2.59626995e+00 1.22920000e+01 3.63392251e-14
2.59610407e+00 1.22900000e+01 1.21048252e-13
2.59593790e+00 1.22880000e+01 2.00643761e-13
2.59577146e+00 1.22860000e+01 4.14640805e-13
2.59560473e+00 1.22840000e+01 7.59417274e-13
2.59543772e+00 1.22826024e+01 1.35715164e-14
2.59527044e+00 1.22810000e+01 3.69798604e-15
2.59510288e+00 1.22790000e+01 2.53872572e-14
2.59493505e+00 1.22770000e+01 1.19420247e-13
2.59476695e+00 1.22750000e+01 2.14620055e-13
2.59459858e+00 1.22730000e+01 4.81746325e-13
2.59442995e+00 1.22715466e+01 1.37523208e-14
2.59426105e+00 1.22696033e+01 9.09102404e-15
2.59409189e+00 1.22680000e+01 4.09261183e-14
2.59392247e+00 1.22660000e+01 8.56824958e-14
2.59375280e+00 1.22640000e+01 2.71179712e-13
2.59358286e+00 1.22620000e+01 4.53815956e-13
2.59341267e+00 1.22605457e+01 1.48764222e-14
2.59324223e+00 1.22585933e+01 3.28751259e-15
2.59307155e+00 1.22570000e+01 1.29641825e-14
2.59290061e+00 1.22550000e+01 1.20795994e-13
2.59272943e+00 1.22530000e+01 2.62437293e-13
2.59255800e+00 1.22510000e+01 6.48222721e-13
2.59238633e+00 1.22496586e+01 1.84885407e-15
2.59221442e+00 1.22480000e+01 2.53040211e-14
2.59204227e+00 1.22460000e+01 7.88057842e-14
2.59186989e+00 1.22440000e+01 2.04580219e-13
2.59169727e+00 1.22420000e+01 5.71510804e-13
2.59152442e+00 1.22405463e+01 1.76693842e-14
2.59135133e+00 1.22390000e+01 2.21450979e-14
2.59117802e+00 1.22370000e+01 8.27698277e-14
2.59100448e+00 1.22350000e+01 2.31060184e-13
2.59083072e+00 1.22330000e+01 6.59426451e-13
2.59065673e+00 1.22317336e+01 6.29455733e-16
2.59048252e+00 1.22300000e+01 3.52520938e-15
2.59030809e+00 1.22280000e+01 1.28413870e-13
2.59013344e+00 1.22260000e+01 3.65376178e-13
2.58995858e+00 1.22245440e+01 1.78542756e-14
2.58978350e+00 1.22229486e+01 2.75731999e-14
2.58960821e+00 1.22210000e+01 6.33191284e-14
2.58943271e+00 1.22190000e+01 2.23070729e-13
2.58925699e+00 1.22170000e+01 7.08883130e-13
2.58908107e+00 1.22156018e+01 6.51887904e-15
2.58890495e+00 1.22139653e+01 6.49526106e-15
2.58872862e+00 1.22120000e+01 2.55888805e-13
2.58855208e+00 1.22100000e+01 5.99054450e-13
2.58837535e+00 1.22086929e+01 2.76313757e-15
2.58819841e+00 1.22070000e+01 1.14927365e-14
2.58802128e+00 1.22050000e+01 2.43700656e-13
2.58784395e+00 1.22030000e+01 5.96915042e-13
2.58766643e+00 1.22016139e+01 1.79145521e-14
2.58748872e+00 1.21999612e+01 6.33723824e-15
2.58731081e+00 1.21980000e+01 1.81528716e-13
2.58713271e+00 1.21960000e+01 7.00956120e-13
2.58695443e+00 1.21945875e+01 5.75535964e-15
2.58677595e+00 1.21930000e+01 5.64667354e-14
2.58659730e+00 1.21910000e+01 2.70191669e-13
2.58641846e+00 1.21895470e+01 1.32258374e-14
2.58623944e+00 1.21879189e+01 2.35797019e-14
2.58606023e+00 1.21860000e+01 1.23703369e-13
2.58588085e+00 1.21840000e+01 4.63737186e-13
2.58570129e+00 1.21827206e+01 7.48343125e-16
2.58552156e+00 1.21810000e+01 7.94729200e-14
2.58534165e+00 1.21790000e+01 2.07479165e-13
2.58516157e+00 1.21775626e+01 2.67050973e-15
2.58498132e+00 1.21759110e+01 2.26563815e-14
2.58480089e+00 1.21740000e+01 1.26634822e-13
2.58462030e+00 1.21720000e+01 5.12520662e-13
2.58443955e+00 1.21706105e+01 1.89436087e-14
2.58425862e+00 1.21690000e+01 4.97692662e-14
2.58407753e+00 1.21670000e+01 3.11787228e-13
2.58389628e+00 1.21655676e+01 1.34700044e-14
2.58371487e+00 1.21640000e+01 2.63472227e-16
2.58353330e+00 1.21620000e+01 1.96141674e-13
2.58335157e+00 1.21605321e+01 1.16262221e-14
2.58316968e+00 1.21589208e+01 2.42595435e-14
2.58298764e+00 1.21570000e+01 2.24474972e-13
2.58280544e+00 1.21550000e+01 7.37968164e-13
2.58262309e+00 1.21539022e+01 2.17654057e-14
2.58244059e+00 1.21520000e+01 1.35064682e-13
2.58225794e+00 1.21500000e+01 6.48989698e-13
2.58207514e+00 1.21488919e+01 2.05379967e-14
2.58189219e+00 1.21470000e+01 1.27985355e-13
2.58170910e+00 1.21450000e+01 6.19806264e-13
2.58152586e+00 1.21438890e+01 2.02462930e-14
2.58134247e+00 1.21420000e+01 1.29646172e-13
2.58115895e+00 1.21400000e+01 6.46059822e-13
2.58097528e+00 1.21388933e+01 2.08301142e-14
2.58079148e+00 1.21370000e+01 1.95927125e-13
2.58060753e+00 1.21355924e+01 3.14975374e-15
2.58042345e+00 1.21339055e+01 2.24586319e-14
2.58023923e+00 1.21320000e+01 1.44143032e-13
2.58005488e+00 1.21305251e+01 1.10741973e-14
2.57987040e+00 1.21289268e+01 2.55978979e-14
2.57968578e+00 1.21270000e+01 2.16442230e-13
2.57950103e+00 1.21255923e+01 3.24095744e-15
2.57931615e+00 1.21240000e+01 1.90604070e-14
2.57913114e+00 1.21220000e+01 3.45660135e-13
2.57894601e+00 1.21206925e+01 1.66055834e-15
2.57876075e+00 1.21190000e+01 7.71048443e-14
2.57857536e+00 1.21170000e+01 5.68618375e-13
2.57838985e+00 1.21158873e+01 2.03741818e-14
2.57820422e+00 1.21140000e+01 2.56260454e-13
2.57801847e+00 1.21125384e+01 1.27239144e-14
2.57783260e+00 1.21110000e+01 3.75529770e-15
2.57764661e+00 1.21090000e+01 3.08747132e-13
2.57746050e+00 1.21077138e+01 2.14479793e-15
2.57727427e+00 1.21060000e+01 8.50718447e-14
2.57708793e+00 1.21040000e+01 6.53094728e-13
2.57690147e+00 1.21029023e+01 2.24287947e-14
2.57671490e+00 1.21010000e+01 2.04152366e-13
2.57652822e+00 1.20995851e+01 5.80499596e-16
2.57634143e+00 1.20980000e+01 5.27065314e-14
2.57615452e+00 1.20960000e+01 5.53771385e-13
2.57596751e+00 1.20948893e+01 2.08579600e-14
2.57578039e+00 1.20930000e+01 1.83266586e-13
2.57559316e+00 1.20915790e+01 3.07564605e-15
2.57540583e+00 1.20900000e+01 5.41559534e-14
2.57521839e+00 1.20880000e+01 5.92492651e-13
2.57503085e+00 1.20868973e+01 2.19594757e-14
2.57484321e+00 1.20850000e+01 2.29886977e-13
2.57465547e+00 1.20837202e+01 1.01570265e-15
2.57446762e+00 1.20820000e+01 9.19899109e-14
2.57427968e+00 1.20806936e+01 3.45381388e-18
2.57409164e+00 1.20790000e+01 4.25553131e-16
2.57390350e+00 1.20770000e+01 3.77136138e-13
2.57371526e+00 1.20758639e+01 1.81857863e-14
2.57352693e+00 1.20740000e+01 1.50575877e-13
2.57333851e+00 1.20725739e+01 6.96712334e-15
2.57314999e+00 1.20710000e+01 6.50582219e-14
2.57296138e+00 1.20695660e+01 1.74572185e-14
2.57277267e+00 1.20679823e+01 8.58446503e-15
2.57258388e+00 1.20660000e+01 3.91337026e-13
2.57239500e+00 1.20648686e+01 1.87925604e-14
2.57220603e+00 1.20630000e+01 1.90228503e-13
2.57201698e+00 1.20617030e+01 3.06004677e-15
2.57182783e+00 1.20600000e+01 1.70400034e-13
2.57163860e+00 1.20585460e+01 1.41931055e-14
2.57144929e+00 1.20570000e+01 3.68050196e-14
2.57125990e+00 1.20550000e+01 6.48996721e-13
2.57107042e+00 1.20539775e+01 8.30187866e-15
2.57088086e+00 1.20520000e+01 4.12658620e-13
2.57069122e+00 1.20508757e+01 1.97299159e-14
2.57050150e+00 1.20490000e+01 2.53663692e-13
2.57031170e+00 1.20478437e+01 1.65233901e-14
2.57012182e+00 1.20460000e+01 1.51504080e-13
2.56993186e+00 1.20446001e+01 2.73996913e-15
2.56974183e+00 1.20430000e+01 1.74702571e-13
2.56955173e+00 1.20415722e+01 9.40771149e-15
2.56936155e+00 1.20400000e+01 6.80967044e-14
2.56917130e+00 1.20385613e+01 1.64521685e-15
2.56898097e+00 1.20370000e+01 3.26947403e-14
2.56879057e+00 1.20355686e+01 1.40047259e-14
2.56860010e+00 1.20340000e+01 6.36921684e-15
2.56840957e+00 1.20320000e+01 5.90552494e-13
2.56821896e+00 1.20309776e+01 8.47360036e-15
2.56802828e+00 1.20290000e+01 4.96267464e-13
2.56783754e+00 1.20280000e+01 2.97832759e-14
2.56764673e+00 1.20260000e+01 4.28975631e-13
2.56745585e+00 1.20248857e+01 2.11995247e-14
2.56726491e+00 1.20230000e+01 3.83472111e-13
2.56707391e+00 1.20218773e+01 2.02241904e-14
2.56688284e+00 1.20200000e+01 3.55631019e-13
2.56669171e+00 1.20188723e+01 1.96748256e-14
2.56650052e+00 1.20170000e+01 3.43665599e-13
2.56630927e+00 1.20158705e+01 1.94970812e-14
2.56611796e+00 1.20140000e+01 3.45659113e-13
2.56592659e+00 1.20128716e+01 1.96529487e-14
2.56573516e+00 1.20110000e+01 3.62217367e-13
2.56554367e+00 1.20098761e+01 2.02088999e-14
2.56535213e+00 1.20080000e+01 3.95197901e-13
2.56516053e+00 1.20068838e+01 2.11716613e-14
2.56496888e+00 1.20050000e+01 4.46174709e-13
2.56477717e+00 1.20039647e+01 7.67704059e-15
2.56458540e+00 1.20020000e+01 5.19922390e-13
2.56439359e+00 1.20009788e+01 8.77995437e-15
2.56420172e+00 1.19990000e+01 6.23048651e-13
2.56400980e+00 1.19980000e+01 7.44435793e-15
2.56381783e+00 1.19965660e+01 1.82420457e-14
2.56362581e+00 1.19950000e+01 3.53726970e-14
2.56343375e+00 1.19935277e+01 1.22201709e-14
2.56324163e+00 1.19920000e+01 6.81463513e-14
2.56304946e+00 1.19907322e+01 6.53348487e-16
2.56285725e+00 1.19890000e+01 2.03754589e-13
2.56266499e+00 1.19878392e+01 2.11525984e-16
2.56247269e+00 1.19860000e+01 1.62712161e-13
2.56228034e+00 1.19848306e+01 1.59516452e-14
2.56208795e+00 1.19830000e+01 2.70018666e-13
2.56189552e+00 1.19818620e+01 1.89101521e-14
2.56170304e+00 1.19800000e+01 4.34756943e-13
2.56151052e+00 1.19789726e+01 8.43192487e-15
2.56131796e+00 1.19775773e+01 4.73943207e-15
2.56112536e+00 1.19760000e+01 2.97081650e-14
2.56093272e+00 1.19745466e+01 1.49798133e-14
2.56074004e+00 1.19730000e+01 1.86964441e-13
2.56054732e+00 1.19718332e+01 3.27516874e-16
2.56035456e+00 1.19700000e+01 1.83698602e-13
2.56016177e+00 1.19688407e+01 1.69362656e-14
2.55996894e+00 1.19670000e+01 3.72626007e-13
2.55977607e+00 1.19659662e+01 8.01515434e-15
2.55958317e+00 1.19645763e+01 5.59525372e-15
2.55939023e+00 1.19630000e+01 4.21601248e-14
2.55919726e+00 1.19617249e+01 8.69029724e-16
2.55900426e+00 1.19600000e+01 1.20744203e-13
2.55881122e+00 1.19588201e+01 1.53660629e-14
2.55861816e+00 1.19570000e+01 3.07865707e-13
2.55842506e+00 1.19560000e+01 9.15838830e-14
2.55823193e+00 1.19545810e+01 2.12392107e-15
2.55803877e+00 1.19530000e+01 4.14785831e-14
2.55784558e+00 1.19517346e+01 8.62304706e-16
2.55765237e+00 1.19500000e+01 1.45168915e-13
2.55745912e+00 1.19488320e+01 1.63589486e-14
2.55726585e+00 1.19470000e+01 4.07424345e-13
2.55707255e+00 1.19459810e+01 9.36608447e-15
2.55687922e+00 1.19445571e+01 2.52425103e-15
2.55668587e+00 1.19430000e+01 1.85997935e-13
2.55649249e+00 1.19418394e+01 2.37859349e-16
2.55629909e+00 1.19400000e+01 2.97910310e-13
2.55610567e+00 1.19389600e+01 7.72390523e-15
2.55591222e+00 1.19375679e+01 1.58446532e-14
2.55571875e+00 1.19360000e+01 1.49675349e-13
2.55552525e+00 1.19348283e+01 4.47388103e-16
2.55533174e+00 1.19330000e+01 2.74462994e-13
2.55513821e+00 1.19320000e+01 9.52835446e-14
2.55494465e+00 1.19305670e+01 1.73427969e-14
2.55475107e+00 1.19290000e+01 1.73189635e-13
2.55455748e+00 1.19278341e+01 3.41014998e-16
2.55436387e+00 1.19260000e+01 3.24269076e-13
2.55417023e+00 1.19249718e+01 8.72542269e-15
2.55397659e+00 1.19235212e+01 1.18858879e-14
2.55378292e+00 1.19220000e+01 1.09157810e-13
2.55358924e+00 1.19208227e+01 1.58452036e-14
2.55339554e+00 1.19190000e+01 4.73123475e-13
2.55320182e+00 1.19180000e+01 1.77673253e-14
2.55300810e+00 1.19167992e+01 1.22742074e-15
2.55281435e+00 1.19150000e+01 2.11689538e-13
2.55262060e+00 1.19140000e+01 8.12237152e-14
2.55242683e+00 1.19125668e+01 1.78514765e-14
2.55223304e+00 1.19110000e+01 8.41907059e-14
2.55203925e+00 1.19098477e+01 1.21755712e-16
2.55184544e+00 1.19080000e+01 4.65071161e-13
2.55165163e+00 1.19070000e+01 1.88410951e-14
2.55145780e+00 1.19058037e+01 1.09169508e-15
2.55126396e+00 1.19040000e+01 2.65208747e-13
2.55107011e+00 1.19029668e+01 8.45779845e-15
2.55087626e+00 1.19015462e+01 2.11447287e-14
2.55068239e+00 1.19000000e+01 1.49832018e-13
2.55048852e+00 1.18989385e+01 3.11091459e-14
2.55029464e+00 1.18975729e+01 9.39273064e-15
2.55010075e+00 1.18960000e+01 8.62860576e-14
2.54990686e+00 1.18948530e+01 5.30105857e-17
2.54971296e+00 1.18930000e+01 5.66282923e-13
2.54951905e+00 1.18920000e+01 1.27680170e-13
2.54932514e+00 1.18908287e+01 4.72978443e-16
2.54913123e+00 1.18890000e+01 4.47573623e-13
2.54893731e+00 1.18880000e+01 1.95261431e-14
2.54874338e+00 1.18868118e+01 8.75662456e-16
